,entity_id,type,subtype,class,mention_id,mention_type,ldctype,start,end,mention,relation_id,tense,modality,arg1_mention_id,arg1_mention,arg2_mention_id,arg2_mention
1754,APW_ENG_20030410.0906-E78,ORG-AFF,Employment,['SPC'],APW_ENG_20030410.0906-R30-1,NOM,NOM,2286,2486,"Al-Douri taught international law at Baghdad University for over 30
years before becoming a diplomat in 1999, first at the United Nations
in Geneva and since early 2001 at U.N. headquarters in New York",APW_ENG_20030410.0906-R30,Past,Asserted,APW_ENG_20030410.0906-E18-82,Al-Douri,APW_ENG_20030410.0906-E30-85,"the United Nations
in Geneva"
1755,APW_ENG_20030410.0906-E78,ORG-AFF,Employment,['SPC'],APW_ENG_20030410.0906-R30-1,NOM,NOM,2286,2486,"Al-Douri taught international law at Baghdad University for over 30
years before becoming a diplomat in 1999, first at the United Nations
in Geneva and since early 2001 at U.N. headquarters in New York",APW_ENG_20030410.0906-R30,Past,Asserted,APW_ENG_20030410.0906-E18-82,Al-Douri,APW_ENG_20030410.0906-E30-85,"the United Nations
in Geneva"
1756,APW_ENG_20030410.0906-E78,ORG-AFF,Employment,['SPC'],APW_ENG_20030410.0906-R30-1,NOM,NOM,2286,2486,"Al-Douri taught international law at Baghdad University for over 30
years before becoming a diplomat in 1999, first at the United Nations
in Geneva and since early 2001 at U.N. headquarters in New York",APW_ENG_20030410.0906-R30,Past,Asserted,APW_ENG_20030410.0906-E18-82,Al-Douri,APW_ENG_20030410.0906-E30-85,"the United Nations
in Geneva"
1757,APW_ENG_20030410.0906-E78,ORG-AFF,Employment,['SPC'],APW_ENG_20030410.0906-R30-1,NOM,NOM,2286,2486,"Al-Douri taught international law at Baghdad University for over 30
years before becoming a diplomat in 1999, first at the United Nations
in Geneva and since early 2001 at U.N. headquarters in New York",APW_ENG_20030410.0906-R30,Past,Asserted,APW_ENG_20030410.0906-E18-82,Al-Douri,APW_ENG_20030410.0906-E30-85,"the United Nations
in Geneva"
1758,APW_ENG_20030410.0906-E78,ORG-AFF,Employment,['SPC'],APW_ENG_20030410.0906-R30-1,NOM,NOM,2286,2486,"Al-Douri taught international law at Baghdad University for over 30
years before becoming a diplomat in 1999, first at the United Nations
in Geneva and since early 2001 at U.N. headquarters in New York",APW_ENG_20030410.0906-R30,Past,Asserted,APW_ENG_20030410.0906-E18-82,Al-Douri,APW_ENG_20030410.0906-E30-85,"the United Nations
in Geneva"
1759,APW_ENG_20030410.0906-E78,ORG-AFF,Employment,['SPC'],APW_ENG_20030410.0906-R30-1,NOM,NOM,2286,2486,"Al-Douri taught international law at Baghdad University for over 30
years before becoming a diplomat in 1999, first at the United Nations
in Geneva and since early 2001 at U.N. headquarters in New York",APW_ENG_20030410.0906-R30,Past,Asserted,APW_ENG_20030410.0906-E18-82,Al-Douri,APW_ENG_20030410.0906-E30-85,"the United Nations
in Geneva"
1760,APW_ENG_20030410.0906-E78,ORG-AFF,Employment,['SPC'],APW_ENG_20030410.0906-R30-1,NOM,NOM,2286,2486,"Al-Douri taught international law at Baghdad University for over 30
years before becoming a diplomat in 1999, first at the United Nations
in Geneva and since early 2001 at U.N. headquarters in New York",APW_ENG_20030410.0906-R30,Past,Asserted,APW_ENG_20030410.0906-E18-82,Al-Douri,APW_ENG_20030410.0906-E30-85,"the United Nations
in Geneva"
1761,APW_ENG_20030410.0906-E78,ORG-AFF,Employment,['SPC'],APW_ENG_20030410.0906-R30-1,NOM,NOM,2286,2486,"Al-Douri taught international law at Baghdad University for over 30
years before becoming a diplomat in 1999, first at the United Nations
in Geneva and since early 2001 at U.N. headquarters in New York",APW_ENG_20030410.0906-R30,Past,Asserted,APW_ENG_20030410.0906-E18-82,Al-Douri,APW_ENG_20030410.0906-E30-85,"the United Nations
in Geneva"
1762,APW_ENG_20030410.0906-E78,ORG-AFF,Employment,['SPC'],APW_ENG_20030410.0906-R30-1,NOM,NOM,2286,2486,"Al-Douri taught international law at Baghdad University for over 30
years before becoming a diplomat in 1999, first at the United Nations
in Geneva and since early 2001 at U.N. headquarters in New York",APW_ENG_20030410.0906-R30,Past,Asserted,APW_ENG_20030410.0906-E18-82,Al-Douri,APW_ENG_20030410.0906-E30-85,"the United Nations
in Geneva"
1763,APW_ENG_20030410.0906-E78,ORG-AFF,Employment,['SPC'],APW_ENG_20030410.0906-R30-1,NOM,NOM,2286,2486,"Al-Douri taught international law at Baghdad University for over 30
years before becoming a diplomat in 1999, first at the United Nations
in Geneva and since early 2001 at U.N. headquarters in New York",APW_ENG_20030410.0906-R30,Past,Asserted,APW_ENG_20030410.0906-E18-82,Al-Douri,APW_ENG_20030410.0906-E30-85,"the United Nations
in Geneva"
1764,APW_ENG_20030410.0906-E78,ORG-AFF,Employment,['SPC'],APW_ENG_20030410.0906-R30-1,NOM,NOM,2286,2486,"Al-Douri taught international law at Baghdad University for over 30
years before becoming a diplomat in 1999, first at the United Nations
in Geneva and since early 2001 at U.N. headquarters in New York",APW_ENG_20030410.0906-R30,Past,Asserted,APW_ENG_20030410.0906-E18-82,Al-Douri,APW_ENG_20030410.0906-E30-85,"the United Nations
in Geneva"
1765,APW_ENG_20030410.0906-E78,ORG-AFF,Employment,['SPC'],APW_ENG_20030410.0906-R30-1,NOM,NOM,2286,2486,"Al-Douri taught international law at Baghdad University for over 30
years before becoming a diplomat in 1999, first at the United Nations
in Geneva and since early 2001 at U.N. headquarters in New York",APW_ENG_20030410.0906-R30,Past,Asserted,APW_ENG_20030410.0906-E18-82,Al-Douri,APW_ENG_20030410.0906-E30-85,"the United Nations
in Geneva"
1766,APW_ENG_20030410.0906-E78,ORG-AFF,Employment,['SPC'],APW_ENG_20030410.0906-R30-1,NOM,NOM,2286,2486,"Al-Douri taught international law at Baghdad University for over 30
years before becoming a diplomat in 1999, first at the United Nations
in Geneva and since early 2001 at U.N. headquarters in New York",APW_ENG_20030410.0906-R30,Past,Asserted,APW_ENG_20030410.0906-E18-82,Al-Douri,APW_ENG_20030410.0906-E30-85,"the United Nations
in Geneva"
1767,APW_ENG_20030410.0906-E78,ORG-AFF,Employment,['SPC'],APW_ENG_20030410.0906-R30-1,NOM,NOM,2286,2486,"Al-Douri taught international law at Baghdad University for over 30
years before becoming a diplomat in 1999, first at the United Nations
in Geneva and since early 2001 at U.N. headquarters in New York",APW_ENG_20030410.0906-R30,Past,Asserted,APW_ENG_20030410.0906-E18-82,Al-Douri,APW_ENG_20030410.0906-E30-85,"the United Nations
in Geneva"
1768,APW_ENG_20030410.0906-E78,ORG-AFF,Employment,['SPC'],APW_ENG_20030410.0906-R30-1,NOM,NOM,2286,2486,"Al-Douri taught international law at Baghdad University for over 30
years before becoming a diplomat in 1999, first at the United Nations
in Geneva and since early 2001 at U.N. headquarters in New York",APW_ENG_20030410.0906-R30,Past,Asserted,APW_ENG_20030410.0906-E18-82,Al-Douri,APW_ENG_20030410.0906-E30-85,"the United Nations
in Geneva"
1769,APW_ENG_20030410.0906-E78,ORG-AFF,Employment,['SPC'],APW_ENG_20030410.0906-R30-1,NOM,NOM,2286,2486,"Al-Douri taught international law at Baghdad University for over 30
years before becoming a diplomat in 1999, first at the United Nations
in Geneva and since early 2001 at U.N. headquarters in New York",APW_ENG_20030410.0906-R30,Past,Asserted,APW_ENG_20030410.0906-E18-82,Al-Douri,APW_ENG_20030410.0906-E30-85,"the United Nations
in Geneva"
1770,APW_ENG_20030410.0906-E78,ORG-AFF,Employment,['SPC'],APW_ENG_20030410.0906-R30-1,NOM,NOM,2286,2486,"Al-Douri taught international law at Baghdad University for over 30
years before becoming a diplomat in 1999, first at the United Nations
in Geneva and since early 2001 at U.N. headquarters in New York",APW_ENG_20030410.0906-R30,Past,Asserted,APW_ENG_20030410.0906-E18-82,Al-Douri,APW_ENG_20030410.0906-E30-85,"the United Nations
in Geneva"
1771,APW_ENG_20030410.0906-E78,ORG-AFF,Employment,['SPC'],APW_ENG_20030410.0906-R30-1,NOM,NOM,2286,2486,"Al-Douri taught international law at Baghdad University for over 30
years before becoming a diplomat in 1999, first at the United Nations
in Geneva and since early 2001 at U.N. headquarters in New York",APW_ENG_20030410.0906-R30,Past,Asserted,APW_ENG_20030410.0906-E18-82,Al-Douri,APW_ENG_20030410.0906-E30-85,"the United Nations
in Geneva"
1772,APW_ENG_20030410.0906-E78,ORG-AFF,Employment,['SPC'],APW_ENG_20030410.0906-R30-1,NOM,NOM,2286,2486,"Al-Douri taught international law at Baghdad University for over 30
years before becoming a diplomat in 1999, first at the United Nations
in Geneva and since early 2001 at U.N. headquarters in New York",APW_ENG_20030410.0906-R30,Past,Asserted,APW_ENG_20030410.0906-E18-82,Al-Douri,APW_ENG_20030410.0906-E30-85,"the United Nations
in Geneva"
1773,APW_ENG_20030410.0906-E78,ORG-AFF,Employment,['SPC'],APW_ENG_20030410.0906-R30-1,NOM,NOM,2286,2486,"Al-Douri taught international law at Baghdad University for over 30
years before becoming a diplomat in 1999, first at the United Nations
in Geneva and since early 2001 at U.N. headquarters in New York",APW_ENG_20030410.0906-R30,Past,Asserted,APW_ENG_20030410.0906-E18-82,Al-Douri,APW_ENG_20030410.0906-E30-85,"the United Nations
in Geneva"
1774,APW_ENG_20030410.0906-E78,ORG-AFF,Employment,['SPC'],APW_ENG_20030410.0906-R30-1,NOM,NOM,2286,2486,"Al-Douri taught international law at Baghdad University for over 30
years before becoming a diplomat in 1999, first at the United Nations
in Geneva and since early 2001 at U.N. headquarters in New York",APW_ENG_20030410.0906-R30,Past,Asserted,APW_ENG_20030410.0906-E18-82,Al-Douri,APW_ENG_20030410.0906-E30-85,"the United Nations
in Geneva"
1775,APW_ENG_20030410.0906-E78,ORG-AFF,Employment,['SPC'],APW_ENG_20030410.0906-R30-1,NOM,NOM,2286,2486,"Al-Douri taught international law at Baghdad University for over 30
years before becoming a diplomat in 1999, first at the United Nations
in Geneva and since early 2001 at U.N. headquarters in New York",APW_ENG_20030410.0906-R30,Past,Asserted,APW_ENG_20030410.0906-E18-82,Al-Douri,APW_ENG_20030410.0906-E30-85,"the United Nations
in Geneva"
1776,APW_ENG_20030410.0906-E78,ORG-AFF,Employment,['SPC'],APW_ENG_20030410.0906-R30-1,NOM,NOM,2286,2486,"Al-Douri taught international law at Baghdad University for over 30
years before becoming a diplomat in 1999, first at the United Nations
in Geneva and since early 2001 at U.N. headquarters in New York",APW_ENG_20030410.0906-R30,Past,Asserted,APW_ENG_20030410.0906-E18-82,Al-Douri,APW_ENG_20030410.0906-E30-85,"the United Nations
in Geneva"
1777,APW_ENG_20030410.0906-E78,ORG-AFF,Employment,['SPC'],APW_ENG_20030410.0906-R30-1,NOM,NOM,2286,2486,"Al-Douri taught international law at Baghdad University for over 30
years before becoming a diplomat in 1999, first at the United Nations
in Geneva and since early 2001 at U.N. headquarters in New York",APW_ENG_20030410.0906-R30,Past,Asserted,APW_ENG_20030410.0906-E18-82,Al-Douri,APW_ENG_20030410.0906-E30-85,"the United Nations
in Geneva"
1778,APW_ENG_20030410.0906-E78,ORG-AFF,Employment,['SPC'],APW_ENG_20030410.0906-R30-1,NOM,NOM,2286,2486,"Al-Douri taught international law at Baghdad University for over 30
years before becoming a diplomat in 1999, first at the United Nations
in Geneva and since early 2001 at U.N. headquarters in New York",APW_ENG_20030410.0906-R30,Past,Asserted,APW_ENG_20030410.0906-E18-82,Al-Douri,APW_ENG_20030410.0906-E30-85,"the United Nations
in Geneva"
1779,APW_ENG_20030410.0906-E78,ORG-AFF,Employment,['SPC'],APW_ENG_20030410.0906-R30-1,NOM,NOM,2286,2486,"Al-Douri taught international law at Baghdad University for over 30
years before becoming a diplomat in 1999, first at the United Nations
in Geneva and since early 2001 at U.N. headquarters in New York",APW_ENG_20030410.0906-R30,Past,Asserted,APW_ENG_20030410.0906-E18-82,Al-Douri,APW_ENG_20030410.0906-E30-85,"the United Nations
in Geneva"
1780,APW_ENG_20030410.0906-E78,ORG-AFF,Employment,['SPC'],APW_ENG_20030410.0906-R30-1,NOM,NOM,2286,2486,"Al-Douri taught international law at Baghdad University for over 30
years before becoming a diplomat in 1999, first at the United Nations
in Geneva and since early 2001 at U.N. headquarters in New York",APW_ENG_20030410.0906-R30,Past,Asserted,APW_ENG_20030410.0906-E18-82,Al-Douri,APW_ENG_20030410.0906-E30-85,"the United Nations
in Geneva"
1781,APW_ENG_20030410.0906-E78,ORG-AFF,Employment,['SPC'],APW_ENG_20030410.0906-R30-1,NOM,NOM,2286,2486,"Al-Douri taught international law at Baghdad University for over 30
years before becoming a diplomat in 1999, first at the United Nations
in Geneva and since early 2001 at U.N. headquarters in New York",APW_ENG_20030410.0906-R30,Past,Asserted,APW_ENG_20030410.0906-E18-82,Al-Douri,APW_ENG_20030410.0906-E30-85,"the United Nations
in Geneva"
1782,APW_ENG_20030411.0304-E18,PART-WHOLE,Geographical,['SPC'],APW_ENG_20030411.0304-R12-1,NOM,NOM,113,126,"LUSAKA, Zambia",APW_ENG_20030411.0304-R12,Unspecified,Asserted,APW_ENG_20030411.0304-E9-30,"LUSAKA, Zambia",APW_ENG_20030411.0304-E10-31,Zambia
1783,APW_ENG_20030411.0304-E18,PART-WHOLE,Geographical,['SPC'],APW_ENG_20030411.0304-R12-1,NOM,NOM,113,126,"LUSAKA, Zambia",APW_ENG_20030411.0304-R12,Unspecified,Asserted,APW_ENG_20030411.0304-E9-30,"LUSAKA, Zambia",APW_ENG_20030411.0304-E10-31,Zambia
1784,APW_ENG_20030411.0304-E18,PART-WHOLE,Geographical,['SPC'],APW_ENG_20030411.0304-R12-1,NOM,NOM,113,126,"LUSAKA, Zambia",APW_ENG_20030411.0304-R12,Unspecified,Asserted,APW_ENG_20030411.0304-E9-30,"LUSAKA, Zambia",APW_ENG_20030411.0304-E10-31,Zambia
1785,APW_ENG_20030411.0304-E18,PART-WHOLE,Geographical,['SPC'],APW_ENG_20030411.0304-R12-1,NOM,NOM,113,126,"LUSAKA, Zambia",APW_ENG_20030411.0304-R12,Unspecified,Asserted,APW_ENG_20030411.0304-E9-30,"LUSAKA, Zambia",APW_ENG_20030411.0304-E10-31,Zambia
1786,APW_ENG_20030411.0304-E18,PART-WHOLE,Geographical,['SPC'],APW_ENG_20030411.0304-R12-1,NOM,NOM,113,126,"LUSAKA, Zambia",APW_ENG_20030411.0304-R12,Unspecified,Asserted,APW_ENG_20030411.0304-E9-30,"LUSAKA, Zambia",APW_ENG_20030411.0304-E10-31,Zambia
1787,APW_ENG_20030411.0304-E18,PART-WHOLE,Geographical,['SPC'],APW_ENG_20030411.0304-R12-1,NOM,NOM,113,126,"LUSAKA, Zambia",APW_ENG_20030411.0304-R12,Unspecified,Asserted,APW_ENG_20030411.0304-E9-30,"LUSAKA, Zambia",APW_ENG_20030411.0304-E10-31,Zambia
1788,APW_ENG_20030411.0304-E18,PART-WHOLE,Geographical,['SPC'],APW_ENG_20030411.0304-R12-1,NOM,NOM,113,126,"LUSAKA, Zambia",APW_ENG_20030411.0304-R12,Unspecified,Asserted,APW_ENG_20030411.0304-E9-30,"LUSAKA, Zambia",APW_ENG_20030411.0304-E10-31,Zambia
1789,APW_ENG_20030411.0304-E18,PART-WHOLE,Geographical,['SPC'],APW_ENG_20030411.0304-R12-1,NOM,NOM,113,126,"LUSAKA, Zambia",APW_ENG_20030411.0304-R12,Unspecified,Asserted,APW_ENG_20030411.0304-E9-30,"LUSAKA, Zambia",APW_ENG_20030411.0304-E10-31,Zambia
1790,APW_ENG_20030411.0304-E18,PART-WHOLE,Geographical,['SPC'],APW_ENG_20030411.0304-R12-1,NOM,NOM,113,126,"LUSAKA, Zambia",APW_ENG_20030411.0304-R12,Unspecified,Asserted,APW_ENG_20030411.0304-E9-30,"LUSAKA, Zambia",APW_ENG_20030411.0304-E10-31,Zambia
1791,APW_ENG_20030411.0304-E18,PART-WHOLE,Geographical,['SPC'],APW_ENG_20030411.0304-R12-1,NOM,NOM,113,126,"LUSAKA, Zambia",APW_ENG_20030411.0304-R12,Unspecified,Asserted,APW_ENG_20030411.0304-E9-30,"LUSAKA, Zambia",APW_ENG_20030411.0304-E10-31,Zambia
1792,APW_ENG_20030411.0304-E18,PART-WHOLE,Geographical,['SPC'],APW_ENG_20030411.0304-R12-1,NOM,NOM,113,126,"LUSAKA, Zambia",APW_ENG_20030411.0304-R12,Unspecified,Asserted,APW_ENG_20030411.0304-E9-30,"LUSAKA, Zambia",APW_ENG_20030411.0304-E10-31,Zambia
1793,APW_ENG_20030412.0531-E134,GEN-AFF,Org-Location,['USP'],APW_ENG_20030412.0531-R41-1,NOM,NOM,5689,5742,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-R41,Unspecified,Asserted,APW_ENG_20030412.0531-E118-182,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-E11-183,British
1794,APW_ENG_20030412.0531-E134,GEN-AFF,Org-Location,['USP'],APW_ENG_20030412.0531-R41-1,NOM,NOM,5689,5742,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-R41,Unspecified,Asserted,APW_ENG_20030412.0531-E118-182,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-E11-183,British
1795,APW_ENG_20030412.0531-E134,GEN-AFF,Org-Location,['USP'],APW_ENG_20030412.0531-R41-1,NOM,NOM,5689,5742,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-R41,Unspecified,Asserted,APW_ENG_20030412.0531-E118-182,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-E11-183,British
1796,APW_ENG_20030412.0531-E134,GEN-AFF,Org-Location,['USP'],APW_ENG_20030412.0531-R41-1,NOM,NOM,5689,5742,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-R41,Unspecified,Asserted,APW_ENG_20030412.0531-E118-182,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-E11-183,British
1797,APW_ENG_20030412.0531-E134,GEN-AFF,Org-Location,['USP'],APW_ENG_20030412.0531-R41-1,NOM,NOM,5689,5742,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-R41,Unspecified,Asserted,APW_ENG_20030412.0531-E118-182,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-E11-183,British
1798,APW_ENG_20030412.0531-E134,GEN-AFF,Org-Location,['USP'],APW_ENG_20030412.0531-R41-1,NOM,NOM,5689,5742,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-R41,Unspecified,Asserted,APW_ENG_20030412.0531-E118-182,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-E11-183,British
1799,APW_ENG_20030412.0531-E134,GEN-AFF,Org-Location,['USP'],APW_ENG_20030412.0531-R41-1,NOM,NOM,5689,5742,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-R41,Unspecified,Asserted,APW_ENG_20030412.0531-E118-182,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-E11-183,British
1800,APW_ENG_20030412.0531-E134,GEN-AFF,Org-Location,['USP'],APW_ENG_20030412.0531-R41-1,NOM,NOM,5689,5742,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-R41,Unspecified,Asserted,APW_ENG_20030412.0531-E118-182,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-E11-183,British
1801,APW_ENG_20030412.0531-E134,GEN-AFF,Org-Location,['USP'],APW_ENG_20030412.0531-R41-1,NOM,NOM,5689,5742,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-R41,Unspecified,Asserted,APW_ENG_20030412.0531-E118-182,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-E11-183,British
1802,APW_ENG_20030412.0531-E134,GEN-AFF,Org-Location,['USP'],APW_ENG_20030412.0531-R41-1,NOM,NOM,5689,5742,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-R41,Unspecified,Asserted,APW_ENG_20030412.0531-E118-182,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-E11-183,British
1803,APW_ENG_20030412.0531-E134,GEN-AFF,Org-Location,['USP'],APW_ENG_20030412.0531-R41-1,NOM,NOM,5689,5742,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-R41,Unspecified,Asserted,APW_ENG_20030412.0531-E118-182,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-E11-183,British
1804,APW_ENG_20030412.0531-E134,GEN-AFF,Org-Location,['USP'],APW_ENG_20030412.0531-R41-1,NOM,NOM,5689,5742,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-R41,Unspecified,Asserted,APW_ENG_20030412.0531-E118-182,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-E11-183,British
1805,APW_ENG_20030412.0531-E134,GEN-AFF,Org-Location,['USP'],APW_ENG_20030412.0531-R41-1,NOM,NOM,5689,5742,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-R41,Unspecified,Asserted,APW_ENG_20030412.0531-E118-182,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-E11-183,British
1806,APW_ENG_20030412.0531-E134,GEN-AFF,Org-Location,['USP'],APW_ENG_20030412.0531-R41-1,NOM,NOM,5689,5742,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-R41,Unspecified,Asserted,APW_ENG_20030412.0531-E118-182,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-E11-183,British
1807,APW_ENG_20030412.0531-E134,GEN-AFF,Org-Location,['USP'],APW_ENG_20030412.0531-R41-1,NOM,NOM,5689,5742,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-R41,Unspecified,Asserted,APW_ENG_20030412.0531-E118-182,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-E11-183,British
1808,APW_ENG_20030412.0531-E134,GEN-AFF,Org-Location,['USP'],APW_ENG_20030412.0531-R41-1,NOM,NOM,5689,5742,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-R41,Unspecified,Asserted,APW_ENG_20030412.0531-E118-182,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-E11-183,British
1809,APW_ENG_20030412.0531-E134,GEN-AFF,Org-Location,['USP'],APW_ENG_20030412.0531-R41-1,NOM,NOM,5689,5742,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-R41,Unspecified,Asserted,APW_ENG_20030412.0531-E118-182,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-E11-183,British
1810,APW_ENG_20030412.0531-E134,GEN-AFF,Org-Location,['USP'],APW_ENG_20030412.0531-R41-1,NOM,NOM,5689,5742,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-R41,Unspecified,Asserted,APW_ENG_20030412.0531-E118-182,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-E11-183,British
1811,APW_ENG_20030412.0531-E134,GEN-AFF,Org-Location,['USP'],APW_ENG_20030412.0531-R41-1,NOM,NOM,5689,5742,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-R41,Unspecified,Asserted,APW_ENG_20030412.0531-E118-182,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-E11-183,British
1812,APW_ENG_20030412.0531-E134,GEN-AFF,Org-Location,['USP'],APW_ENG_20030412.0531-R41-1,NOM,NOM,5689,5742,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-R41,Unspecified,Asserted,APW_ENG_20030412.0531-E118-182,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-E11-183,British
1813,APW_ENG_20030412.0531-E134,GEN-AFF,Org-Location,['USP'],APW_ENG_20030412.0531-R41-1,NOM,NOM,5689,5742,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-R41,Unspecified,Asserted,APW_ENG_20030412.0531-E118-182,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-E11-183,British
1814,APW_ENG_20030412.0531-E134,GEN-AFF,Org-Location,['USP'],APW_ENG_20030412.0531-R41-1,NOM,NOM,5689,5742,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-R41,Unspecified,Asserted,APW_ENG_20030412.0531-E118-182,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-E11-183,British
1815,APW_ENG_20030412.0531-E134,GEN-AFF,Org-Location,['USP'],APW_ENG_20030412.0531-R41-1,NOM,NOM,5689,5742,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-R41,Unspecified,Asserted,APW_ENG_20030412.0531-E118-182,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-E11-183,British
1816,APW_ENG_20030412.0531-E134,GEN-AFF,Org-Location,['USP'],APW_ENG_20030412.0531-R41-1,NOM,NOM,5689,5742,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-R41,Unspecified,Asserted,APW_ENG_20030412.0531-E118-182,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-E11-183,British
1817,APW_ENG_20030412.0531-E134,GEN-AFF,Org-Location,['USP'],APW_ENG_20030412.0531-R41-1,NOM,NOM,5689,5742,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-R41,Unspecified,Asserted,APW_ENG_20030412.0531-E118-182,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-E11-183,British
1818,APW_ENG_20030412.0531-E134,GEN-AFF,Org-Location,['USP'],APW_ENG_20030412.0531-R41-1,NOM,NOM,5689,5742,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-R41,Unspecified,Asserted,APW_ENG_20030412.0531-E118-182,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-E11-183,British
1819,APW_ENG_20030412.0531-E134,GEN-AFF,Org-Location,['USP'],APW_ENG_20030412.0531-R41-1,NOM,NOM,5689,5742,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-R41,Unspecified,Asserted,APW_ENG_20030412.0531-E118-182,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-E11-183,British
1820,APW_ENG_20030412.0531-E134,GEN-AFF,Org-Location,['USP'],APW_ENG_20030412.0531-R41-1,NOM,NOM,5689,5742,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-R41,Unspecified,Asserted,APW_ENG_20030412.0531-E118-182,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-E11-183,British
1821,APW_ENG_20030412.0531-E134,GEN-AFF,Org-Location,['USP'],APW_ENG_20030412.0531-R41-1,NOM,NOM,5689,5742,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-R41,Unspecified,Asserted,APW_ENG_20030412.0531-E118-182,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-E11-183,British
1822,APW_ENG_20030412.0531-E134,GEN-AFF,Org-Location,['USP'],APW_ENG_20030412.0531-R41-1,NOM,NOM,5689,5742,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-R41,Unspecified,Asserted,APW_ENG_20030412.0531-E118-182,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-E11-183,British
1823,APW_ENG_20030412.0531-E134,GEN-AFF,Org-Location,['USP'],APW_ENG_20030412.0531-R41-1,NOM,NOM,5689,5742,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-R41,Unspecified,Asserted,APW_ENG_20030412.0531-E118-182,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-E11-183,British
1824,APW_ENG_20030412.0531-E134,GEN-AFF,Org-Location,['USP'],APW_ENG_20030412.0531-R41-1,NOM,NOM,5689,5742,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-R41,Unspecified,Asserted,APW_ENG_20030412.0531-E118-182,American and British giants such as Exxon Mobil and BP,APW_ENG_20030412.0531-E11-183,British
